ate = 0.011636
1305031116.245700 0.238141 0.036203 0.183459
1305031116.255700 0.241541 0.036429 0.183735
1305031116.265700 0.244893 0.036878 0.183412
1305031116.275700 0.248182 0.036749 0.183648
1305031116.285700 0.251291 0.037050 0.183824
1305031116.295700 0.254330 0.037308 0.183573
1305031116.305700 0.257376 0.037629 0.183244
1305031116.315600 0.260086 0.037493 0.183156
1305031116.325600 0.262519 0.037634 0.182877
1305031116.335600 0.264965 0.037604 0.182332
1305031116.345700 0.267295 0.037453 0.181935
1305031116.355700 0.269427 0.037232 0.181462
1305031116.365700 0.271368 0.037081 0.180896
1305031116.375700 0.273094 0.036813 0.180471
1305031116.385700 0.274636 0.036678 0.179877
1305031116.395700 0.276285 0.036679 0.179275
1305031116.405700 0.277516 0.036727 0.178925
1305031116.415700 0.278581 0.036955 0.178187
1305031116.425800 0.279438 0.037128 0.177513
1305031116.435800 0.279973 0.037125 0.177051
1305031116.445600 0.280307 0.037208 0.176636
1305031116.455600 0.280445 0.037143 0.176082
1305031116.465700 0.280185 0.037015 0.175437
1305031116.475700 0.279740 0.037099 0.174685
1305031116.485700 0.278876 0.036854 0.174012
1305031116.495700 0.277801 0.036711 0.173528
1305031116.505700 0.276635 0.036634 0.172958
1305031116.515700 0.275356 0.036280 0.172412
1305031116.528100 0.273611 0.036196 0.171519
1305031116.535800 0.271718 0.035740 0.171085
1305031116.545600 0.269739 0.035491 0.170551
1305031116.555700 0.267261 0.035340 0.170045
1305031116.565700 0.264674 0.035208 0.169671
1305031116.575700 0.261889 0.035006 0.169220
1305031116.585700 0.258907 0.034733 0.168692
1305031116.595700 0.255716 0.034406 0.168228
1305031116.605700 0.252258 0.034419 0.167495
1305031116.615700 0.248539 0.033784 0.167242
1305031116.625700 0.244849 0.033554 0.166805
1305031116.635700 0.240860 0.033336 0.166346
1305031116.645700 0.236761 0.033137 0.166021
1305031116.655700 0.232592 0.032897 0.165267
1305031116.665700 0.228412 0.032749 0.164716
1305031116.675600 0.224132 0.032606 0.164159
1305031116.685700 0.219554 0.032396 0.163517
1305031116.695700 0.215041 0.032088 0.163318
1305031116.705700 0.210572 0.031937 0.162605
1305031116.715700 0.205803 0.031797 0.161872
1305031116.725600 0.201096 0.031715 0.161706
1305031116.736200 0.196383 0.031415 0.161493
1305031116.745700 0.191364 0.031663 0.160272
1305031116.755700 0.186573 0.031710 0.159944
1305031116.765700 0.181605 0.031578 0.159196
1305031116.775700 0.176725 0.031536 0.158659
1305031116.785600 0.171955 0.031475 0.157988
1305031116.795700 0.166802 0.031554 0.157133
1305031116.805700 0.161916 0.031371 0.156610
1305031116.815600 0.156853 0.031462 0.155902
1305031116.825700 0.151784 0.031412 0.155210
1305031116.835700 0.146622 0.031507 0.154495
1305031116.845600 0.141304 0.031620 0.154553
1305031116.855600 0.135932 0.031815 0.154027
1305031116.865700 0.130768 0.031988 0.153375
1305031116.875700 0.125405 0.032168 0.152709
1305031116.885700 0.120072 0.032677 0.151795
1305031116.895600 0.114731 0.033123 0.150959
1305031116.905700 0.109057 0.033486 0.150537
1305031116.915700 0.103707 0.033947 0.149842
1305031116.925700 0.098079 0.034764 0.149017
1305031116.935700 0.092688 0.034391 0.149835
1305031116.945600 0.087211 0.034824 0.149490
1305031116.955700 0.081685 0.035559 0.148610
1305031116.965600 0.076001 0.035938 0.148328
1305031116.975600 0.070463 0.036766 0.147651
1305031116.985700 0.065101 0.037398 0.147221
1305031116.995700 0.059631 0.037972 0.146861
1305031117.005700 0.054482 0.038800 0.146353
1305031117.015700 0.049210 0.039444 0.146070
1305031117.025700 0.044163 0.040189 0.145506
1305031117.035700 0.039071 0.040856 0.145518
1305031117.045700 0.034313 0.041606 0.145116
1305031117.055700 0.029659 0.042647 0.144831
1305031117.065700 0.025083 0.043342 0.144661
1305031117.075700 0.020705 0.044106 0.144568
1305031117.085700 0.016367 0.045184 0.144087
1305031117.095700 0.012078 0.046038 0.144204
1305031117.105700 0.008056 0.047150 0.143526
1305031117.115900 0.004065 0.048070 0.143727
1305031117.125700 0.000103 0.048867 0.143445
1305031117.135600 -0.003647 0.049936 0.143147
1305031117.145700 -0.007246 0.050700 0.143391
1305031117.155600 -0.010513 0.051624 0.143284
1305031117.165700 -0.013793 0.052268 0.143207
1305031117.175600 -0.016577 0.052970 0.143228
1305031117.185700 -0.019400 0.053359 0.143637
1305031117.195700 -0.021790 0.053827 0.143639
1305031117.205700 -0.023998 0.054240 0.143873
1305031117.215700 -0.025931 0.054453 0.144361
1305031117.225700 -0.028132 0.055006 0.144580
1305031117.235700 -0.029848 0.055259 0.144865
1305031117.245600 -0.031381 0.055379 0.145319
1305031117.255700 -0.032922 0.055436 0.145850
1305031117.265700 -0.034037 0.055510 0.146052
1305031117.275600 -0.035159 0.055443 0.146269
1305031117.285700 -0.035974 0.055427 0.146430
1305031117.295700 -0.036887 0.055337 0.146521
1305031117.305700 -0.037816 0.055122 0.146767
1305031117.315600 -0.038634 0.054810 0.146817
1305031117.325600 -0.039144 0.054470 0.146748
1305031117.335600 -0.039870 0.054014 0.146821
1305031117.345700 -0.040179 0.053588 0.146704
1305031117.355700 -0.040592 0.052871 0.146469
1305031117.365700 -0.040900 0.052368 0.146289
1305031117.375700 -0.041319 0.051510 0.146070
1305031117.385600 -0.041656 0.050601 0.146075
1305031117.395700 -0.041882 0.049595 0.145884
1305031117.405600 -0.042189 0.048562 0.145406
1305031117.415600 -0.042420 0.047260 0.145105
1305031117.425700 -0.042560 0.045969 0.144951
1305031117.435600 -0.042791 0.044744 0.144713
1305031117.445600 -0.042946 0.043250 0.144652
1305031117.455600 -0.043089 0.041663 0.144388
1305031117.465700 -0.043152 0.040102 0.144411
1305031117.475700 -0.043403 0.038456 0.144217
1305031117.485700 -0.043571 0.036681 0.144186
1305031117.495600 -0.043513 0.034930 0.143811
1305031117.505700 -0.043896 0.033038 0.143920
1305031117.515600 -0.044176 0.030985 0.143911
1305031117.525600 -0.044368 0.029023 0.144113
1305031117.536100 -0.044739 0.026959 0.143957
1305031117.545600 -0.044930 0.024996 0.144158
1305031117.555800 -0.045244 0.022772 0.144522
1305031117.565600 -0.045453 0.020762 0.144941
1305031117.575700 -0.045652 0.018658 0.145158
1305031117.585600 -0.045792 0.016316 0.145832
1305031117.595600 -0.046123 0.014044 0.146414
1305031117.605700 -0.046073 0.011709 0.147242
1305031117.615700 -0.046313 0.009371 0.147909
1305031117.625700 -0.046570 0.006985 0.148794
1305031117.635600 -0.046527 0.004510 0.149637
1305031117.645700 -0.046576 0.002101 0.150396
1305031117.655600 -0.046749 -0.000413 0.151443
1305031117.665600 -0.046807 -0.002807 0.152342
1305031117.675600 -0.046690 -0.005396 0.153488
1305031117.685700 -0.046762 -0.007992 0.154479
1305031117.695700 -0.046654 -0.010566 0.155766
1305031117.705600 -0.046643 -0.013291 0.156919
1305031117.715600 -0.046608 -0.015829 0.157840
1305031117.725700 -0.046714 -0.018598 0.159205
1305031117.735700 -0.046701 -0.021402 0.160296
1305031117.745700 -0.046687 -0.024283 0.161324
1305031117.755600 -0.046776 -0.027005 0.162471
1305031117.765600 -0.046781 -0.029855 0.163780
1305031117.775700 -0.046768 -0.032659 0.164871
1305031117.785700 -0.046890 -0.035553 0.166390
1305031117.795800 -0.046985 -0.038415 0.167552
1305031117.805600 -0.047120 -0.041590 0.169101
1305031117.815600 -0.047329 -0.044651 0.170348
1305031117.825700 -0.047439 -0.047717 0.171602
1305031117.835700 -0.047539 -0.050797 0.172716
1305031117.845700 -0.047533 -0.053741 0.173822
1305031117.855700 -0.047662 -0.056776 0.175356
1305031117.865600 -0.047770 -0.059919 0.176547
1305031117.875700 -0.047997 -0.063027 0.178012
1305031117.885700 -0.048128 -0.065906 0.179672
1305031117.895600 -0.048338 -0.068968 0.180919
1305031117.905700 -0.048566 -0.071998 0.182446
1305031117.915600 -0.048593 -0.075115 0.183925
1305031117.925700 -0.048822 -0.078145 0.185453
1305031117.935600 -0.049167 -0.081219 0.187191
1305031117.945600 -0.049389 -0.084110 0.188703
1305031117.955600 -0.049626 -0.087125 0.190371
1305031117.965700 -0.049841 -0.089875 0.191868
1305031117.975600 -0.050196 -0.092933 0.193747
1305031117.985700 -0.050336 -0.095875 0.195484
1305031117.995600 -0.050557 -0.098765 0.196997
1305031118.005600 -0.050713 -0.101832 0.198889
1305031118.015700 -0.050832 -0.104881 0.200284
1305031118.025600 -0.051075 -0.108115 0.201903
1305031118.035700 -0.051314 -0.111053 0.203634
1305031118.045700 -0.051542 -0.114083 0.205161
1305031118.055700 -0.051773 -0.116958 0.206814
1305031118.065700 -0.052003 -0.119911 0.208404
1305031118.075700 -0.052115 -0.122820 0.209783
1305031118.085700 -0.052152 -0.125922 0.211403
1305031118.095600 -0.052375 -0.128734 0.212978
1305031118.105600 -0.052411 -0.131913 0.214534
1305031118.115600 -0.052624 -0.134740 0.215969
1305031118.125700 -0.052846 -0.137631 0.217482
1305031118.135600 -0.052940 -0.140571 0.218580
1305031118.145700 -0.053160 -0.143539 0.220030
1305031118.155600 -0.053272 -0.146448 0.221410
1305031118.165600 -0.053383 -0.149436 0.222726
1305031118.175600 -0.053586 -0.152356 0.223958
1305031118.185700 -0.053583 -0.155144 0.225190
1305031118.195700 -0.053675 -0.158162 0.226226
1305031118.205800 -0.053869 -0.161099 0.227317
1305031118.215600 -0.053973 -0.163945 0.228619
1305031118.226500 -0.054158 -0.166819 0.229633
1305031118.235600 -0.054239 -0.169478 0.230702
1305031118.245600 -0.054315 -0.172371 0.231583
1305031118.255600 -0.054619 -0.175210 0.232871
1305031118.265700 -0.054598 -0.177951 0.233884
1305031118.275700 -0.054677 -0.180688 0.234890
1305031118.285700 -0.054647 -0.183444 0.235764
1305031118.295700 -0.054720 -0.186040 0.236755
1305031118.305600 -0.054701 -0.188703 0.237831
1305031118.315600 -0.054775 -0.191222 0.238885
1305031118.325600 -0.054832 -0.193615 0.239784
1305031118.335700 -0.054900 -0.195994 0.240824
1305031118.345700 -0.054878 -0.198282 0.242073
1305031118.355600 -0.054931 -0.200457 0.243020
1305031118.365700 -0.054868 -0.202511 0.243818
1305031118.375600 -0.054724 -0.204538 0.244905
1305031118.385700 -0.054674 -0.206421 0.245969
1305031118.395600 -0.054617 -0.208163 0.247019
1305031118.405600 -0.054447 -0.209628 0.248046
1305031118.415600 -0.054178 -0.211019 0.249142
1305031118.425600 -0.053886 -0.212223 0.250006
1305031118.435700 -0.053507 -0.213259 0.251143
1305031118.445700 -0.053299 -0.214255 0.251907
1305031118.455600 -0.053103 -0.215159 0.252875
1305031118.465600 -0.052783 -0.215878 0.253616
1305031118.475700 -0.052539 -0.216406 0.254118
1305031118.485700 -0.052182 -0.216656 0.254597
1305031118.495600 -0.051733 -0.216974 0.255161
1305031118.505600 -0.051478 -0.217065 0.255759
1305031118.515600 -0.051209 -0.216952 0.256263
1305031118.526200 -0.050917 -0.216575 0.256598
1305031118.535600 -0.050520 -0.215982 0.256988
1305031118.545600 -0.050317 -0.215242 0.257349
1305031118.555600 -0.049997 -0.214380 0.257561
1305031118.565700 -0.049761 -0.213389 0.257612
1305031118.575600 -0.049527 -0.212321 0.257725
1305031118.585700 -0.049369 -0.210982 0.257661
1305031118.595700 -0.049303 -0.209577 0.257512
1305031118.605600 -0.049040 -0.208102 0.257440
1305031118.615600 -0.048959 -0.206495 0.257198
1305031118.625600 -0.048757 -0.204625 0.256794
1305031118.635600 -0.048556 -0.202677 0.256452
1305031118.645600 -0.048429 -0.200616 0.255808
1305031118.655600 -0.048313 -0.198462 0.255367
1305031118.665600 -0.048391 -0.196081 0.254959
1305031118.675600 -0.048356 -0.193953 0.254230
1305031118.685600 -0.048191 -0.191423 0.253324
1305031118.695600 -0.048135 -0.188952 0.252487
1305031118.705600 -0.048061 -0.186433 0.251433
1305031118.715600 -0.047897 -0.183903 0.250526
1305031118.725600 -0.047725 -0.181311 0.249542
1305031118.735700 -0.047534 -0.178749 0.248277
1305031118.745600 -0.047358 -0.175860 0.247404
1305031118.755600 -0.047282 -0.172967 0.246523
1305031118.765600 -0.047180 -0.169964 0.245346
1305031118.775600 -0.047091 -0.166791 0.244435
1305031118.785600 -0.046865 -0.163604 0.243033
1305031118.795700 -0.046649 -0.160402 0.241772
1305031118.805600 -0.046300 -0.157032 0.240144
1305031118.815600 -0.046056 -0.153876 0.238462
1305031118.826000 -0.045719 -0.150865 0.236801
1305031118.835600 -0.045457 -0.147662 0.234901
1305031118.845600 -0.045189 -0.144318 0.232985
1305031118.855600 -0.045020 -0.140971 0.231063
1305031118.865700 -0.044956 -0.137385 0.229321
1305031118.875600 -0.044777 -0.133601 0.227495
1305031118.885600 -0.044687 -0.129906 0.225458
1305031118.895700 -0.044614 -0.126259 0.223639
1305031118.905700 -0.044540 -0.122689 0.221757
1305031118.915600 -0.044656 -0.119126 0.219721
1305031118.925700 -0.044563 -0.115587 0.217558
1305031118.935600 -0.044571 -0.111966 0.215452
1305031118.945600 -0.044788 -0.108322 0.213471
1305031118.955600 -0.044889 -0.104557 0.211342
1305031118.965700 -0.044989 -0.100869 0.209150
1305031118.975600 -0.045214 -0.097288 0.207247
1305031118.985700 -0.045432 -0.093566 0.205329
1305031118.995700 -0.045641 -0.089859 0.203271
1305031119.005600 -0.045769 -0.086126 0.201500
1305031119.015700 -0.046059 -0.082446 0.199154
1305031119.025600 -0.046068 -0.078747 0.197110
1305031119.035600 -0.046290 -0.075321 0.195082
1305031119.045600 -0.046588 -0.071704 0.192813
1305031119.055600 -0.046819 -0.068263 0.190925
1305031119.066100 -0.047025 -0.064712 0.188741
1305031119.075700 -0.047246 -0.061364 0.186650
1305031119.085600 -0.047343 -0.057832 0.184333
1305031119.095700 -0.047556 -0.054422 0.182164
1305031119.105700 -0.047887 -0.050977 0.180269
1305031119.115600 -0.048107 -0.047629 0.178177
1305031119.125700 -0.048429 -0.044199 0.176142
1305031119.135700 -0.048666 -0.040977 0.174206
1305031119.145700 -0.048986 -0.037625 0.172107
1305031119.155600 -0.049322 -0.034398 0.170164
1305031119.165700 -0.049659 -0.031172 0.168221
1305031119.175700 -0.049769 -0.027921 0.165934
1305031119.185600 -0.050013 -0.024761 0.164075
1305031119.195600 -0.050041 -0.021562 0.162013
1305031119.205700 -0.050196 -0.018390 0.160302
1305031119.215600 -0.050350 -0.015219 0.158591
1305031119.225700 -0.050494 -0.012140 0.156677
1305031119.235700 -0.050647 -0.009047 0.154903
1305031119.245700 -0.050931 -0.006200 0.153432
1305031119.255700 -0.050978 -0.002969 0.151651
1305031119.265600 -0.051050 0.000151 0.150165
1305031119.275600 -0.051214 0.003338 0.148594
1305031119.285700 -0.051184 0.006298 0.146990
1305031119.295600 -0.051039 0.009458 0.145300
1305031119.305700 -0.050941 0.012164 0.144013
1305031119.315600 -0.051115 0.015367 0.142583
1305031119.325800 -0.051001 0.018198 0.141141
1305031119.335700 -0.051081 0.021256 0.139732
1305031119.345700 -0.051075 0.024029 0.138360
1305031119.355600 -0.051265 0.027183 0.137148
1305031119.365600 -0.051453 0.030182 0.135810
1305031119.375600 -0.051450 0.033111 0.134563
1305031119.385600 -0.051639 0.036188 0.133288
1305031119.395700 -0.051539 0.039269 0.132174
1305031119.405600 -0.051929 0.042431 0.130947
1305031119.415600 -0.051813 0.045637 0.129679
1305031119.425700 -0.051913 0.048803 0.128613
1305031119.435600 -0.051996 0.052017 0.127330
1305031119.445600 -0.052096 0.055105 0.126202
1305031119.455600 -0.052261 0.058370 0.124694
1305031119.465600 -0.052360 0.061458 0.123566
1305031119.475600 -0.052236 0.064726 0.122220
1305031119.485600 -0.052520 0.068026 0.120985
1305031119.495600 -0.052531 0.071281 0.120130
1305031119.505600 -0.052916 0.074662 0.118950
1305031119.515700 -0.052895 0.078090 0.117722
1305031119.525600 -0.053098 0.081416 0.116775
1305031119.535700 -0.053293 0.084805 0.115751
1305031119.545600 -0.053387 0.088111 0.114670
1305031119.555700 -0.053583 0.091578 0.113708
1305031119.565700 -0.053788 0.094981 0.112824
1305031119.575600 -0.053983 0.098370 0.111799
1305031119.585600 -0.054205 0.101727 0.111133
1305031119.595800 -0.054487 0.105400 0.110071
1305031119.605700 -0.054707 0.108679 0.109342
1305031119.615600 -0.054921 0.112098 0.108598
1305031119.625600 -0.055301 0.115697 0.107467
1305031119.635700 -0.055749 0.119030 0.107144
1305031119.645600 -0.056147 0.122582 0.106231
1305031119.655600 -0.056471 0.126098 0.105682
1305031119.665600 -0.056695 0.129532 0.105079
1305031119.675600 -0.057027 0.132986 0.104608
1305031119.685600 -0.057059 0.136350 0.104096
1305031119.696300 -0.057192 0.139796 0.103640
1305031119.705600 -0.057316 0.143227 0.103043
1305031119.715700 -0.057249 0.146587 0.102538
1305031119.725600 -0.057586 0.149822 0.102020
1305031119.735600 -0.057752 0.153018 0.101873
1305031119.745700 -0.058072 0.156300 0.101137
1305031119.755600 -0.058218 0.159465 0.100711
1305031119.765700 -0.058548 0.162763 0.100114
1305031119.775600 -0.058701 0.165787 0.099703
1305031119.785600 -0.058828 0.168922 0.098996
1305031119.796200 -0.058899 0.171895 0.098809
1305031119.805600 -0.059044 0.174982 0.098320
1305031119.815600 -0.059062 0.178097 0.097479
1305031119.825600 -0.059122 0.180977 0.097090
1305031119.835600 -0.059367 0.184068 0.096593
1305031119.845600 -0.059424 0.186792 0.096078
1305031119.855600 -0.059648 0.189774 0.095238
1305031119.865600 -0.059892 0.192335 0.094443
1305031119.875700 -0.059947 0.194982 0.093866
1305031119.885600 -0.060194 0.197698 0.093196
1305031119.895700 -0.060340 0.200333 0.092471
1305031119.905600 -0.060603 0.202925 0.091956
1305031119.915500 -0.060850 0.205642 0.091287
1305031119.925600 -0.061135 0.207968 0.090942
1305031119.935600 -0.061271 0.210587 0.090077
1305031119.945600 -0.061572 0.212710 0.089825
1305031119.955600 -0.061813 0.215115 0.088905
1305031119.965600 -0.061980 0.217407 0.088287
1305031119.975600 -0.062286 0.219389 0.088050
1305031119.985700 -0.062351 0.221521 0.087314
1305031119.995600 -0.062641 0.223628 0.086921
1305031120.005700 -0.062824 0.225794 0.086459
1305031120.015600 -0.063144 0.227496 0.086252
1305031120.025600 -0.063440 0.229385 0.085812
1305031120.035700 -0.063673 0.230802 0.085641
1305031120.045600 -0.063910 0.231922 0.085360
1305031120.055600 -0.064107 0.233355 0.084692
1305031120.065600 -0.064466 0.234214 0.084574
1305031120.075600 -0.064716 0.235053 0.084323
1305031120.085600 -0.064950 0.236017 0.083917
1305031120.095700 -0.065111 0.236416 0.083577
1305031120.105600 -0.065189 0.236763 0.083462
1305031120.115600 -0.065175 0.236966 0.083370
1305031120.125600 -0.065173 0.236889 0.083307
1305031120.135600 -0.065177 0.236592 0.083197
1305031120.145600 -0.065096 0.236089 0.083186
1305031120.155600 -0.064939 0.235394 0.083415
1305031120.165600 -0.064893 0.234344 0.083604
1305031120.175600 -0.064703 0.233370 0.083224
1305031120.185600 -0.064547 0.232223 0.083217
1305031120.195600 -0.064596 0.230865 0.083148
1305031120.205600 -0.064567 0.229238 0.083257
1305031120.215600 -0.064440 0.227685 0.083435
1305031120.225600 -0.064543 0.225811 0.083846
1305031120.235600 -0.064495 0.224154 0.083674
1305031120.245600 -0.064424 0.222163 0.084395
1305031120.255700 -0.064216 0.220106 0.084562
1305031120.265700 -0.064248 0.217823 0.085166
1305031120.275700 -0.064056 0.215641 0.085488
1305031120.285600 -0.063905 0.213225 0.086261
1305031120.295600 -0.063852 0.210734 0.086964
1305031120.305600 -0.063583 0.208283 0.087464
1305031120.315600 -0.063369 0.205394 0.088506
1305031120.325600 -0.063116 0.202817 0.089161
1305031120.335700 -0.062917 0.199725 0.090296
1305031120.345600 -0.062689 0.197039 0.091246
1305031120.355600 -0.062393 0.194099 0.092514
1305031120.365600 -0.061987 0.191061 0.093586
1305031120.375600 -0.061681 0.188028 0.094651
1305031120.385600 -0.061406 0.184744 0.096026
1305031120.396000 -0.061232 0.181464 0.097393
1305031120.405600 -0.060831 0.178208 0.098417
1305031120.415600 -0.060457 0.174920 0.099800
1305031120.425600 -0.060073 0.171617 0.101041
1305031120.435600 -0.059816 0.168286 0.102634
1305031120.445600 -0.059437 0.165216 0.104064
1305031120.455600 -0.059199 0.161916 0.105938
1305031120.465600 -0.058916 0.158694 0.107235
1305031120.475600 -0.058528 0.155610 0.108525
1305031120.485600 -0.058263 0.152341 0.110040
1305031120.495600 -0.057998 0.149073 0.111555
1305031120.505600 -0.057617 0.145925 0.112922
1305031120.515600 -0.057468 0.142535 0.114586
1305031120.525600 -0.057179 0.139454 0.115868
1305031120.535800 -0.056917 0.136342 0.117509
1305031120.545600 -0.056745 0.133217 0.119002
1305031120.555600 -0.056484 0.130183 0.120706
1305031120.565600 -0.056396 0.127187 0.122036
1305031120.575600 -0.056211 0.124344 0.123500
1305031120.585600 -0.056140 0.121302 0.125049
1305031120.595600 -0.056053 0.118385 0.126442
1305031120.605600 -0.055966 0.115467 0.127836
1305031120.615600 -0.055897 0.112503 0.129447
1305031120.625600 -0.055809 0.109508 0.130778
1305031120.635600 -0.055621 0.106509 0.132116
1305031120.645600 -0.055452 0.103540 0.133735
1305031120.655600 -0.055174 0.100553 0.135221
1305031120.665600 -0.054853 0.097722 0.136193
1305031120.675700 -0.054551 0.094922 0.137446
1305031120.685600 -0.054190 0.091883 0.139156
1305031120.695600 -0.053893 0.088865 0.140361
1305031120.705600 -0.053992 0.085638 0.142774
1305031120.715600 -0.053454 0.082846 0.143543
1305031120.725600 -0.053284 0.079800 0.145099
1305031120.735600 -0.053086 0.076786 0.146296
1305031120.745700 -0.052799 0.073783 0.147642
1305031120.755700 -0.052593 0.070831 0.148762
1305031120.765600 -0.052465 0.068149 0.149705
1305031120.775600 -0.052199 0.064802 0.151157
1305031120.785700 -0.052001 0.061788 0.152355
1305031120.795600 -0.051785 0.058743 0.153273
1305031120.805600 -0.051671 0.055858 0.154308
1305031120.815600 -0.051667 0.052992 0.155477
1305031120.825600 -0.051805 0.049972 0.157151
1305031120.835600 -0.051558 0.047256 0.157821
1305031120.845600 -0.051441 0.044215 0.158731
1305031120.855600 -0.051336 0.041267 0.159844
1305031120.865600 -0.051322 0.038385 0.160873
1305031120.875600 -0.051205 0.035344 0.161783
1305031120.885600 -0.051182 0.032448 0.162671
1305031120.895600 -0.051177 0.029582 0.163839
1305031120.905700 -0.051036 0.026728 0.164517
1305031120.915600 -0.051223 0.023933 0.165594
1305031120.925600 -0.051326 0.021008 0.166833
1305031120.935700 -0.051295 0.018174 0.167643
1305031120.945700 -0.051255 0.015402 0.168376
1305031120.955700 -0.051435 0.012747 0.169438
1305031120.965700 -0.051618 0.009718 0.170327
1305031120.975700 -0.051694 0.006825 0.171208
1305031120.985600 -0.051754 0.004057 0.171933
1305031120.995600 -0.051724 0.001301 0.172807
1305031121.005600 -0.051881 -0.001618 0.173400
1305031121.015600 -0.051843 -0.004312 0.174196
1305031121.025600 -0.052028 -0.007185 0.175210
1305031121.035600 -0.051998 -0.009942 0.176083
1305031121.045600 -0.052023 -0.012615 0.176373
1305031121.055700 -0.052209 -0.015488 0.177387
1305031121.065600 -0.052465 -0.018404 0.177973
1305031121.075600 -0.052513 -0.021342 0.178433
1305031121.085600 -0.052781 -0.024165 0.179222
1305031121.095600 -0.052847 -0.027073 0.179963
1305031121.105600 -0.052897 -0.029934 0.180486
1305031121.115600 -0.053055 -0.032775 0.181142
1305031121.125600 -0.053324 -0.035520 0.181994
1305031121.136000 -0.053470 -0.038533 0.182384
1305031121.145600 -0.053636 -0.041437 0.183117
1305031121.155600 -0.053796 -0.044200 0.183836
1305031121.165600 -0.053979 -0.047230 0.184725
1305031121.175600 -0.054120 -0.050024 0.185163
1305031121.185600 -0.054194 -0.052995 0.185981
1305031121.195600 -0.054250 -0.055996 0.186519
1305031121.205600 -0.054423 -0.059041 0.187267
1305031121.215600 -0.054513 -0.062214 0.188178
1305031121.225600 -0.054272 -0.065072 0.188863
1305031121.235600 -0.054580 -0.068207 0.190040
1305031121.245600 -0.054672 -0.071225 0.191076
1305031121.255600 -0.054758 -0.074102 0.192097
1305031121.265600 -0.054633 -0.077081 0.192929
1305031121.275600 -0.054708 -0.080051 0.193748
1305031121.285600 -0.054716 -0.083198 0.194946
1305031121.295600 -0.054791 -0.086169 0.195764
1305031121.305600 -0.054665 -0.089226 0.196534
1305031121.315600 -0.054775 -0.092291 0.197788
1305031121.325600 -0.054867 -0.095309 0.198824
1305031121.335600 -0.054843 -0.098205 0.199712
1305031121.345600 -0.054952 -0.101348 0.200904
1305031121.355600 -0.054919 -0.104260 0.201652
1305031121.365600 -0.055103 -0.107212 0.202603
1305031121.375600 -0.055095 -0.110234 0.203646
1305031121.385600 -0.055357 -0.113368 0.204185
1305031121.395600 -0.055341 -0.116327 0.205150
1305031121.405600 -0.055506 -0.119309 0.205821
1305031121.415600 -0.055813 -0.122522 0.206935
1305031121.425600 -0.055893 -0.125181 0.208004
1305031121.435900 -0.055867 -0.128234 0.208767
1305031121.445600 -0.055933 -0.131142 0.209508
1305031121.455600 -0.056019 -0.134019 0.210529
1305031121.465600 -0.056010 -0.137119 0.211510
1305031121.475600 -0.056075 -0.140105 0.212188
1305031121.485600 -0.056166 -0.143201 0.213161
1305031121.495600 -0.056222 -0.146202 0.213699
1305031121.505600 -0.056300 -0.149017 0.214642
1305031121.515600 -0.056574 -0.151980 0.215446
1305031121.525600 -0.056743 -0.154728 0.216305
1305031121.535600 -0.056903 -0.157492 0.217024
1305031121.545600 -0.057281 -0.160217 0.218009
1305031121.555600 -0.057458 -0.163028 0.218945
1305031121.565600 -0.057817 -0.165784 0.219650
1305031121.575600 -0.058185 -0.168603 0.220432
1305031121.585600 -0.058346 -0.171288 0.221213
1305031121.595600 -0.058588 -0.174001 0.221707
1305031121.605600 -0.058842 -0.176542 0.222466
1305031121.615600 -0.059103 -0.179224 0.223240
1305031121.625600 -0.059256 -0.181847 0.223944
1305031121.635600 -0.059620 -0.184370 0.224836
1305031121.645600 -0.059776 -0.186837 0.225665
1305031121.655600 -0.059916 -0.189179 0.226339
1305031121.665600 -0.060156 -0.191518 0.227006
1305031121.675600 -0.060116 -0.193837 0.227975
1305031121.685600 -0.060292 -0.196196 0.229147
1305031121.695600 -0.060425 -0.198398 0.229806
1305031121.705600 -0.060467 -0.200666 0.230550
1305031121.715600 -0.060528 -0.202904 0.231575
1305031121.725600 -0.060484 -0.204927 0.232654
1305031121.735600 -0.060537 -0.207102 0.233601
1305031121.745700 -0.060477 -0.209000 0.234525
1305031121.755600 -0.060227 -0.210890 0.235603
1305031121.765700 -0.060059 -0.212730 0.236457
1305031121.775600 -0.059793 -0.214495 0.237381
1305031121.785600 -0.059527 -0.216260 0.238304
1305031121.795600 -0.059255 -0.217885 0.239213
1305031121.805600 -0.058874 -0.219451 0.240051
1305031121.815600 -0.058594 -0.221014 0.240882
1305031121.825600 -0.058187 -0.222018 0.241661
1305031121.835600 -0.057797 -0.223147 0.242594
1305031121.845700 -0.057310 -0.224125 0.243661
1305031121.855600 -0.056956 -0.224672 0.244029
1305031121.865600 -0.056733 -0.225543 0.244639
1305031121.875600 -0.056497 -0.226133 0.245218
1305031121.885600 -0.056328 -0.226469 0.245480
1305031121.895600 -0.056287 -0.226755 0.246155
1305031121.905600 -0.056053 -0.226669 0.245734
1305031121.915600 -0.056096 -0.226826 0.246247
1305031121.926000 -0.056216 -0.226713 0.246583
1305031121.935600 -0.056085 -0.226389 0.246343
1305031121.945600 -0.055976 -0.225956 0.246446
1305031121.955600 -0.055949 -0.225394 0.246386
1305031121.965600 -0.055892 -0.224504 0.246079
1305031121.975600 -0.055853 -0.223661 0.245990
1305031121.985600 -0.056016 -0.222655 0.246011
