ate = 0.076771
1305031115.885700 0.040090 0.023204 0.096917
1305031115.895600 0.044543 0.023640 0.097574
1305031115.905700 0.048770 0.024028 0.098423
1305031115.915600 0.053277 0.024563 0.098647
1305031115.925600 0.057630 0.025000 0.099292
1305031115.935600 0.061976 0.025514 0.099999
1305031115.945700 0.066125 0.026169 0.100668
1305031115.955700 0.070420 0.027000 0.100978
1305031115.965700 0.074522 0.027479 0.102017
1305031115.975700 0.078547 0.028226 0.102876
1305031115.985700 0.082748 0.028705 0.103927
1305031115.995700 0.086709 0.029423 0.104493
1305031116.005700 0.090823 0.030107 0.105441
1305031116.015600 0.094979 0.030684 0.106047
1305031116.025700 0.098860 0.031396 0.107249
1305031116.035600 0.102920 0.031982 0.108630
1305031116.045700 0.106736 0.032665 0.109540
1305031116.055700 0.110548 0.033707 0.110485
1305031116.065700 0.114457 0.034609 0.111456
1305031116.075700 0.118149 0.035384 0.112557
1305031116.085700 0.122012 0.036110 0.113898
1305031116.095900 0.126042 0.036638 0.114708
1305031116.105700 0.129728 0.037632 0.115857
1305031116.115700 0.133307 0.038062 0.117050
1305031116.125700 0.136958 0.039217 0.117677
1305031116.135700 0.140446 0.039570 0.118794
1305031116.145700 0.143993 0.040443 0.119437
1305031116.155700 0.147699 0.040922 0.120426
1305031116.165700 0.151235 0.041591 0.121159
1305031116.175700 0.154713 0.041881 0.122354
1305031116.185700 0.158061 0.042613 0.122986
1305031116.195700 0.161570 0.043233 0.123936
1305031116.205600 0.165007 0.043903 0.124657
1305031116.215700 0.168360 0.044417 0.125240
1305031116.225700 0.171840 0.044980 0.125619
1305031116.235700 0.175281 0.045290 0.126305
1305031116.245700 0.178604 0.045607 0.126332
1305031116.255700 0.181973 0.045966 0.126789
1305031116.265700 0.185316 0.046550 0.126648
1305031116.275700 0.188591 0.046550 0.127058
1305031116.285700 0.191672 0.046973 0.127402
1305031116.295700 0.194706 0.047352 0.127314
1305031116.305700 0.197751 0.047795 0.127149
1305031116.315600 0.200465 0.047767 0.127206
1305031116.325600 0.202902 0.048006 0.127057
1305031116.335600 0.205373 0.048076 0.126644
1305031116.345700 0.207725 0.048019 0.126372
1305031116.355700 0.209886 0.047885 0.126012
1305031116.365700 0.211859 0.047814 0.125550
1305031116.375700 0.213614 0.047617 0.125217
1305031116.385700 0.215190 0.047546 0.124706
1305031116.395700 0.216867 0.047615 0.124193
1305031116.405700 0.218112 0.047714 0.123909
1305031116.415700 0.219205 0.047987 0.123231
1305031116.425800 0.220090 0.048197 0.122604
1305031116.435800 0.220648 0.048218 0.122170
1305031116.445600 0.221000 0.048316 0.121775
1305031116.455600 0.221169 0.048259 0.121229
1305031116.465700 0.220949 0.048125 0.120570
1305031116.475700 0.220543 0.048194 0.119796
1305031116.485700 0.219726 0.047919 0.119077
1305031116.495700 0.218685 0.047736 0.118535
1305031116.505700 0.217555 0.047615 0.117904
1305031116.515700 0.216322 0.047214 0.117289
1305031116.528100 0.214631 0.047065 0.116304
1305031116.535800 0.212784 0.046537 0.115768
1305031116.545600 0.210848 0.046212 0.115129
1305031116.555700 0.208409 0.045965 0.114490
1305031116.565700 0.205853 0.045733 0.113978
1305031116.575700 0.203106 0.045422 0.113379
1305031116.585700 0.200169 0.045035 0.112692
1305031116.595700 0.197023 0.044584 0.112057
1305031116.605700 0.193611 0.044463 0.111140
1305031116.615700 0.189939 0.043682 0.110687
1305031116.625700 0.186289 0.043308 0.110053
1305031116.635700 0.182342 0.042935 0.109381
1305031116.645700 0.178279 0.042576 0.108836
1305031116.655700 0.174168 0.042174 0.107860
1305031116.665700 0.170032 0.041863 0.107086
1305031116.675600 0.165797 0.041553 0.106300
1305031116.685700 0.161272 0.041165 0.105414
1305031116.695700 0.156792 0.040679 0.104973
1305031116.705700 0.152376 0.040355 0.104023
1305031116.715700 0.147663 0.040030 0.103035
1305031116.725600 0.142978 0.039762 0.102618
1305031116.736200 0.138300 0.039276 0.102152
1305031116.745700 0.133346 0.039331 0.100666
1305031116.755700 0.128582 0.039190 0.100083
1305031116.765700 0.123670 0.038865 0.099070
1305031116.775700 0.118831 0.038632 0.098272
1305031116.785600 0.114110 0.038385 0.097347
1305031116.795700 0.109011 0.038265 0.096218
1305031116.805700 0.104171 0.037891 0.095434
1305031116.815600 0.099153 0.037784 0.094458
1305031116.825700 0.094134 0.037537 0.093495
1305031116.835700 0.089017 0.037431 0.092506
1305031116.845600 0.083704 0.037332 0.092280
1305031116.855600 0.078364 0.037317 0.091468
1305031116.865700 0.073239 0.037288 0.090542
1305031116.875700 0.067916 0.037259 0.089591
1305031116.885700 0.062624 0.037561 0.088395
1305031116.895600 0.057322 0.037799 0.087276
1305031116.905700 0.051668 0.037939 0.086552
1305031116.915700 0.046348 0.038191 0.085573
1305031116.925700 0.040744 0.038788 0.084451
1305031116.935700 0.035337 0.038198 0.084979
1305031116.945600 0.029873 0.038416 0.084343
1305031116.955700 0.024376 0.038935 0.083171
1305031116.965600 0.018705 0.039089 0.082587
1305031116.975600 0.013183 0.039701 0.081617
1305031116.985700 0.007830 0.040122 0.080903
1305031116.995700 0.002368 0.040480 0.080253
1305031117.005700 -0.002775 0.041106 0.079473
1305031117.015700 -0.008046 0.041542 0.078911
1305031117.025700 -0.013082 0.042090 0.078080
1305031117.035700 -0.018189 0.042554 0.077822
1305031117.045700 -0.022945 0.043116 0.077168
1305031117.055700 -0.027615 0.043974 0.076638
1305031117.065700 -0.032200 0.044487 0.076225
1305031117.075700 -0.036593 0.045078 0.075901
1305031117.085700 -0.040939 0.045985 0.075192
1305031117.095700 -0.045259 0.046668 0.075082
1305031117.105700 -0.049280 0.047624 0.074193
1305031117.115900 -0.053310 0.048384 0.074183
1305031117.125700 -0.057280 0.049024 0.073692
1305031117.135600 -0.061048 0.049945 0.073197
1305031117.145700 -0.064683 0.050564 0.073251
1305031117.155600 -0.067974 0.051359 0.072972
1305031117.165700 -0.071268 0.051873 0.072721
1305031117.175600 -0.074074 0.052463 0.072596
1305031117.185700 -0.076929 0.052738 0.072854
1305031117.195700 -0.079332 0.053111 0.072730
1305031117.205700 -0.081564 0.053435 0.072847
1305031117.215700 -0.083527 0.053569 0.073231
1305031117.225700 -0.085757 0.054034 0.073334
1305031117.235700 -0.087495 0.054217 0.073527
1305031117.245600 -0.089053 0.054274 0.073899
1305031117.255700 -0.090621 0.054267 0.074348
1305031117.265700 -0.091748 0.054296 0.074490
1305031117.275600 -0.092876 0.054183 0.074647
1305031117.285700 -0.093697 0.054134 0.074763
1305031117.295700 -0.094609 0.054008 0.074805
1305031117.305700 -0.095541 0.053754 0.075001
1305031117.315600 -0.096347 0.053410 0.075006
1305031117.325600 -0.096839 0.053051 0.074909
1305031117.335600 -0.097549 0.052565 0.074942
1305031117.345700 -0.097834 0.052129 0.074807
1305031117.355700 -0.098205 0.051397 0.074549
1305031117.365700 -0.098482 0.050883 0.074351
1305031117.375700 -0.098855 0.050010 0.074107
1305031117.385600 -0.099155 0.049089 0.074092
1305031117.395700 -0.099331 0.048075 0.073886
1305031117.405600 -0.099571 0.047033 0.073390
1305031117.415600 -0.099732 0.045724 0.073073
1305031117.425700 -0.099812 0.044430 0.072908
1305031117.435600 -0.099982 0.043198 0.072654
1305031117.445600 -0.100073 0.041699 0.072581
1305031117.455600 -0.100139 0.040109 0.072305
1305031117.465700 -0.100141 0.038547 0.072321
1305031117.475700 -0.100316 0.036893 0.072109
1305031117.485700 -0.100411 0.035113 0.072064
1305031117.495600 -0.100263 0.033368 0.071687
1305031117.505700 -0.100575 0.031461 0.071771
1305031117.515600 -0.100773 0.029399 0.071741
1305031117.525600 -0.100897 0.027430 0.071927
1305031117.536100 -0.101176 0.025354 0.071745
1305031117.545600 -0.101300 0.023384 0.071930
1305031117.555800 -0.101544 0.021147 0.072271
1305031117.565600 -0.101695 0.019128 0.072673
1305031117.575700 -0.101820 0.017017 0.072872
1305031117.585600 -0.101903 0.014668 0.073531
1305031117.595600 -0.102174 0.012382 0.074088
1305031117.605700 -0.102075 0.010047 0.074911
1305031117.615700 -0.102257 0.007698 0.075558
1305031117.625700 -0.102466 0.005299 0.076421
1305031117.635600 -0.102369 0.002824 0.077258
1305031117.645700 -0.102362 0.000411 0.078006
1305031117.655600 -0.102491 -0.002113 0.079036
1305031117.665600 -0.102501 -0.004512 0.079923
1305031117.675600 -0.102342 -0.007100 0.081067
1305031117.685700 -0.102363 -0.009702 0.082045
1305031117.695700 -0.102222 -0.012276 0.083328
1305031117.705600 -0.102163 -0.015004 0.084473
1305031117.715600 -0.102076 -0.017543 0.085388
1305031117.725700 -0.102144 -0.020321 0.086737
1305031117.735700 -0.102078 -0.023127 0.087819
1305031117.745700 -0.102004 -0.026011 0.088838
1305031117.755600 -0.102045 -0.028739 0.089971
1305031117.765600 -0.102006 -0.031594 0.091270
1305031117.775700 -0.101940 -0.034401 0.092352
1305031117.785700 -0.102027 -0.037305 0.093855
1305031117.795800 -0.102070 -0.040174 0.095001
1305031117.805600 -0.102161 -0.043360 0.096532
1305031117.815600 -0.102314 -0.046433 0.097758
1305031117.825700 -0.102368 -0.049506 0.098995
1305031117.835700 -0.102405 -0.052594 0.100093
1305031117.845700 -0.102340 -0.055541 0.101190
1305031117.855700 -0.102430 -0.058586 0.102706
1305031117.865600 -0.102476 -0.061736 0.103881
1305031117.875700 -0.102656 -0.064859 0.105323
1305031117.885700 -0.102761 -0.067749 0.106965
1305031117.895600 -0.102914 -0.070822 0.108191
1305031117.905700 -0.103103 -0.073867 0.109695
1305031117.915600 -0.103085 -0.076989 0.111162
1305031117.925700 -0.103273 -0.080034 0.112666
1305031117.935600 -0.103588 -0.083128 0.114374
1305031117.945600 -0.103774 -0.086032 0.115865
1305031117.955600 -0.103980 -0.089063 0.117509
1305031117.965700 -0.104165 -0.091826 0.118985
1305031117.975600 -0.104497 -0.094906 0.120833
1305031117.985700 -0.104612 -0.097859 0.122552
1305031117.995600 -0.104798 -0.100763 0.124042
1305031118.005600 -0.104932 -0.103843 0.125915
1305031118.015700 -0.105004 -0.106902 0.127293
1305031118.025600 -0.105203 -0.110151 0.128888
1305031118.035700 -0.105417 -0.113104 0.130595
1305031118.045700 -0.105606 -0.116149 0.132099
1305031118.055700 -0.105810 -0.119039 0.133729
1305031118.065700 -0.106006 -0.122006 0.135296
1305031118.075700 -0.106076 -0.124925 0.136659
1305031118.085700 -0.106075 -0.128033 0.138266
1305031118.095600 -0.106270 -0.130859 0.139819
1305031118.105600 -0.106261 -0.134045 0.141362
1305031118.115600 -0.106438 -0.136886 0.142776
1305031118.125700 -0.106625 -0.139790 0.144266
1305031118.135600 -0.106660 -0.142737 0.145350
1305031118.145700 -0.106838 -0.145719 0.146777
1305031118.155600 -0.106908 -0.148637 0.148140
1305031118.165600 -0.106970 -0.151633 0.149441
1305031118.175600 -0.107122 -0.154565 0.150652
1305031118.185700 -0.107073 -0.157357 0.151874
1305031118.195700 -0.107100 -0.160382 0.152895
1305031118.205800 -0.107234 -0.163329 0.153966
1305031118.215600 -0.107294 -0.166184 0.155253
1305031118.226500 -0.107419 -0.169067 0.156247
1305031118.235600 -0.107450 -0.171733 0.157303
1305031118.245600 -0.107458 -0.174631 0.158170
1305031118.255600 -0.107716 -0.177486 0.159432
1305031118.265700 -0.107641 -0.180229 0.160437
1305031118.275700 -0.107664 -0.182972 0.161430
1305031118.285700 -0.107571 -0.185729 0.162296
1305031118.295700 -0.107592 -0.188331 0.163275
1305031118.305600 -0.107525 -0.190996 0.164343
1305031118.315600 -0.107554 -0.193521 0.165384
1305031118.325600 -0.107564 -0.195919 0.166272
1305031118.335700 -0.107592 -0.198303 0.167299
1305031118.345700 -0.107546 -0.200596 0.168542
1305031118.355600 -0.107563 -0.202776 0.169478
1305031118.365700 -0.107461 -0.204829 0.170273
1305031118.375600 -0.107294 -0.206855 0.171360
1305031118.385700 -0.107225 -0.208739 0.172420
1305031118.395600 -0.107155 -0.210483 0.173466
1305031118.405600 -0.106982 -0.211945 0.174497
1305031118.415600 -0.106717 -0.213330 0.175602
1305031118.425600 -0.106423 -0.214525 0.176477
1305031118.435700 -0.106064 -0.215551 0.177630
1305031118.445700 -0.105858 -0.216542 0.178401
1305031118.455600 -0.105678 -0.217442 0.179375
1305031118.465600 -0.105369 -0.218152 0.180131
1305031118.475700 -0.105131 -0.218672 0.180643
1305031118.485700 -0.104791 -0.218910 0.181140
1305031118.495600 -0.104360 -0.219212 0.181726
1305031118.505600 -0.104134 -0.219296 0.182336
1305031118.515600 -0.103897 -0.219176 0.182855
1305031118.526200 -0.103639 -0.218788 0.183206
1305031118.535600 -0.103287 -0.218183 0.183618
1305031118.545600 -0.103133 -0.217437 0.183991
1305031118.555600 -0.102859 -0.216564 0.184223
1305031118.565700 -0.102666 -0.215565 0.184289
1305031118.575600 -0.102481 -0.214488 0.184417
1305031118.585700 -0.102374 -0.213144 0.184365
1305031118.595700 -0.102356 -0.211737 0.184224
1305031118.605600 -0.102148 -0.210253 0.184171
1305031118.615600 -0.102119 -0.208642 0.183938
1305031118.625600 -0.101970 -0.206764 0.183551
1305031118.635600 -0.101829 -0.204808 0.183226
1305031118.645600 -0.101750 -0.202740 0.182595
1305031118.655600 -0.101696 -0.200580 0.182167
1305031118.665600 -0.101847 -0.198203 0.181762
1305031118.675600 -0.101858 -0.196072 0.181042
1305031118.685600 -0.101747 -0.193533 0.180153
1305031118.695600 -0.101744 -0.191057 0.179328
1305031118.705600 -0.101715 -0.188532 0.178286
1305031118.715600 -0.101604 -0.185993 0.177397
1305031118.725600 -0.101483 -0.183391 0.176430
1305031118.735700 -0.101327 -0.180817 0.175185
1305031118.745600 -0.101220 -0.177919 0.174330
1305031118.755600 -0.101212 -0.175022 0.173462
1305031118.765600 -0.101168 -0.172012 0.172302
1305031118.775600 -0.101156 -0.168832 0.171406
1305031118.785600 -0.100984 -0.165632 0.170027
1305031118.795700 -0.100829 -0.162418 0.168788
1305031118.805600 -0.100528 -0.159029 0.167191
1305031118.815600 -0.100320 -0.155858 0.165532
1305031118.826000 -0.100015 -0.152827 0.163901
1305031118.835600 -0.099781 -0.149607 0.162026
1305031118.845600 -0.099544 -0.146245 0.160138
1305031118.855600 -0.099407 -0.142884 0.158236
1305031118.865700 -0.099392 -0.139291 0.156511
1305031118.875600 -0.099267 -0.135494 0.154707
1305031118.885600 -0.099216 -0.131788 0.152688
1305031118.895700 -0.099192 -0.128131 0.150886
1305031118.905700 -0.099160 -0.124552 0.149021
1305031118.915600 -0.099309 -0.120987 0.146991
1305031118.925700 -0.099242 -0.117436 0.144847
1305031118.935600 -0.099282 -0.113808 0.142753
1305031118.945600 -0.099538 -0.110166 0.140774
1305031118.955600 -0.099676 -0.106397 0.138654
1305031118.965700 -0.099806 -0.102705 0.136470
1305031118.975600 -0.100072 -0.099126 0.134568
1305031118.985700 -0.100336 -0.095406 0.132652
1305031118.995700 -0.100582 -0.091701 0.130595
1305031119.005600 -0.100764 -0.087967 0.128831
1305031119.015700 -0.101075 -0.084289 0.126483
1305031119.025600 -0.101123 -0.080584 0.124452
1305031119.035600 -0.101373 -0.077160 0.122424
1305031119.045600 -0.101693 -0.073546 0.120153
1305031119.055600 -0.101961 -0.070107 0.118265
1305031119.066100 -0.102191 -0.066556 0.116084
1305031119.075700 -0.102434 -0.063210 0.113993
1305031119.085600 -0.102548 -0.059673 0.111684
1305031119.095700 -0.102780 -0.056263 0.109517
1305031119.105700 -0.103147 -0.052825 0.107616
1305031119.115600 -0.103389 -0.049478 0.105526
1305031119.125700 -0.103738 -0.046054 0.103485
1305031119.135700 -0.103999 -0.042833 0.101549
1305031119.145700 -0.104341 -0.039487 0.099446
1305031119.155600 -0.104701 -0.036266 0.097496
1305031119.165700 -0.105062 -0.033046 0.095547
1305031119.175700 -0.105179 -0.029791 0.093267
1305031119.185600 -0.105450 -0.026634 0.091407
1305031119.195600 -0.105496 -0.023428 0.089355
1305031119.205700 -0.105685 -0.020256 0.087647
1305031119.215600 -0.105874 -0.017085 0.085939
1305031119.225700 -0.106038 -0.014006 0.084029
1305031119.235700 -0.106220 -0.010912 0.082258
1305031119.245700 -0.106539 -0.008071 0.080783
1305031119.255700 -0.106619 -0.004836 0.079010
1305031119.265600 -0.106736 -0.001714 0.077531
1305031119.275600 -0.106943 0.001472 0.075963
1305031119.285700 -0.106945 0.004439 0.074371
1305031119.295600 -0.106837 0.007610 0.072700
1305031119.305700 -0.106779 0.010325 0.071428
1305031119.315600 -0.107003 0.013524 0.069999
1305031119.325800 -0.106925 0.016365 0.068573
1305031119.335700 -0.107052 0.019424 0.067171
1305031119.345700 -0.107083 0.022202 0.065810
1305031119.355600 -0.107335 0.025353 0.064598
1305031119.365600 -0.107570 0.028349 0.063260
1305031119.375600 -0.107617 0.031281 0.062024
1305031119.385600 -0.107861 0.034355 0.060749
1305031119.395700 -0.107824 0.037442 0.059651
1305031119.405600 -0.108274 0.040593 0.058414
1305031119.415600 -0.108218 0.043807 0.057162
1305031119.425700 -0.108388 0.046972 0.056102
1305031119.435600 -0.108531 0.050186 0.054825
1305031119.445600 -0.108692 0.053273 0.053702
1305031119.455600 -0.108907 0.056536 0.052197
1305031119.465600 -0.109069 0.059624 0.051074
1305031119.475600 -0.109003 0.062901 0.049745
1305031119.485600 -0.109352 0.066193 0.048506
1305031119.495600 -0.109448 0.069449 0.047661
1305031119.505600 -0.109904 0.072818 0.046473
1305031119.515700 -0.109954 0.076251 0.045257
1305031119.525600 -0.110239 0.079570 0.044310
1305031119.535700 -0.110514 0.082954 0.043286
1305031119.545600 -0.110682 0.086259 0.042212
1305031119.555700 -0.110965 0.089720 0.041250
1305031119.565700 -0.111257 0.093117 0.040366
1305031119.575600 -0.111532 0.096500 0.039342
1305031119.585600 -0.111852 0.099849 0.038674
1305031119.595800 -0.112223 0.103513 0.037609
1305031119.605700 -0.112535 0.106784 0.036879
1305031119.615600 -0.112845 0.110196 0.036134
1305031119.625600 -0.113307 0.113783 0.034994
1305031119.635700 -0.113870 0.117097 0.034657
1305031119.645600 -0.114359 0.120635 0.033734
1305031119.655600 -0.114794 0.124138 0.033179
1305031119.665600 -0.115121 0.127564 0.032574
1305031119.675600 -0.115566 0.131004 0.032096
1305031119.685600 -0.115704 0.134367 0.031592
1305031119.696300 -0.115950 0.137807 0.031139
1305031119.705600 -0.116179 0.141232 0.030547
1305031119.715700 -0.116218 0.144595 0.030056
1305031119.725600 -0.116657 0.147817 0.029529
1305031119.735600 -0.116941 0.151004 0.029383
1305031119.745700 -0.117352 0.154275 0.028640
1305031119.755600 -0.117601 0.157434 0.028215
1305031119.765700 -0.118030 0.160719 0.027612
1305031119.775600 -0.118281 0.163737 0.027201
1305031119.785600 -0.118496 0.166867 0.026497
1305031119.796200 -0.118675 0.169836 0.026315
1305031119.805600 -0.118916 0.172917 0.025828
1305031119.815600 -0.119014 0.176033 0.024996
1305031119.825600 -0.119168 0.178911 0.024612
1305031119.835600 -0.119508 0.181992 0.024112
1305031119.845600 -0.119646 0.184714 0.023602
1305031119.855600 -0.119944 0.187689 0.022760
1305031119.865600 -0.120247 0.190243 0.021961
1305031119.875700 -0.120377 0.192887 0.021388
1305031119.885600 -0.120696 0.195596 0.020714
1305031119.895700 -0.120908 0.198226 0.019990
1305031119.905600 -0.121246 0.200808 0.019469
1305031119.915500 -0.121565 0.203516 0.018795
1305031119.925600 -0.121924 0.205830 0.018443
1305031119.935600 -0.122118 0.208447 0.017578
1305031119.945600 -0.122489 0.210557 0.017317
1305031119.955600 -0.122776 0.212956 0.016392
1305031119.965600 -0.123001 0.215242 0.015772
1305031119.975600 -0.123374 0.217211 0.015525
1305031119.985700 -0.123484 0.219342 0.014792
1305031119.995600 -0.123837 0.221439 0.014391
1305031120.005700 -0.124081 0.223598 0.013926
1305031120.015600 -0.124457 0.225287 0.013706
1305031120.025600 -0.124804 0.227165 0.013257
1305031120.035700 -0.125084 0.228572 0.013078
1305031120.045600 -0.125350 0.229683 0.012788
1305031120.055600 -0.125568 0.231111 0.012114
1305031120.065600 -0.125954 0.231955 0.011979
1305031120.075600 -0.126224 0.232785 0.011718
1305031120.085600 -0.126474 0.233741 0.011302
1305031120.095700 -0.126632 0.234135 0.010956
1305031120.105600 -0.126718 0.234480 0.010838
1305031120.115600 -0.126707 0.234683 0.010747
1305031120.125600 -0.126699 0.234606 0.010685
1305031120.135600 -0.126685 0.234310 0.010573
1305031120.145600 -0.126583 0.233811 0.010565
1305031120.155600 -0.126411 0.233122 0.010800
1305031120.165600 -0.126334 0.232073 0.010989
1305031120.175600 -0.126085 0.231109 0.010617
1305031120.185600 -0.125884 0.229969 0.010615
1305031120.195600 -0.125874 0.228611 0.010540
1305031120.205600 -0.125786 0.226986 0.010645
1305031120.215600 -0.125607 0.225438 0.010825
1305031120.225600 -0.125657 0.223560 0.011225
1305031120.235600 -0.125534 0.221906 0.011051
1305031120.245600 -0.125423 0.219916 0.011769
1305031120.255700 -0.125142 0.217869 0.011941
1305031120.265700 -0.125115 0.215583 0.012536
1305031120.275700 -0.124853 0.213409 0.012862
1305031120.285600 -0.124648 0.210997 0.013635
1305031120.295600 -0.124533 0.208507 0.014333
1305031120.305600 -0.124193 0.206066 0.014839
1305031120.315600 -0.123921 0.203182 0.015883
1305031120.325600 -0.123600 0.200615 0.016543
1305031120.335700 -0.123339 0.197527 0.017679
1305031120.345600 -0.123055 0.194847 0.018632
1305031120.355600 -0.122711 0.191915 0.019906
1305031120.365600 -0.122242 0.188891 0.020989
1305031120.375600 -0.121872 0.185866 0.022060
1305031120.385600 -0.121540 0.182589 0.023438
1305031120.396000 -0.121308 0.179312 0.024804
1305031120.405600 -0.120833 0.176070 0.025839
1305031120.415600 -0.120402 0.172792 0.027230
1305031120.425600 -0.119954 0.169501 0.028481
1305031120.435600 -0.119650 0.166175 0.030076
1305031120.445600 -0.119225 0.163116 0.031515
1305031120.455600 -0.118956 0.159818 0.033390
1305031120.465600 -0.118615 0.156604 0.034691
1305031120.475600 -0.118173 0.153531 0.035991
1305031120.485600 -0.117859 0.150268 0.037509
1305031120.495600 -0.117545 0.147005 0.039027
1305031120.505600 -0.117113 0.143868 0.040404
1305031120.515600 -0.116917 0.140479 0.042063
1305031120.525600 -0.116575 0.137405 0.043350
1305031120.535800 -0.116277 0.134297 0.044994
1305031120.545600 -0.116060 0.131175 0.046485
1305031120.555600 -0.115770 0.128144 0.048192
1305031120.565600 -0.115633 0.125149 0.049517
1305031120.575600 -0.115413 0.122308 0.050980
1305031120.585600 -0.115304 0.119263 0.052522
1305031120.595600 -0.115175 0.116344 0.053910
1305031120.605600 -0.115047 0.113426 0.055298
1305031120.615600 -0.114945 0.110459 0.056902
1305031120.625600 -0.114809 0.107463 0.058228
1305031120.635600 -0.114573 0.104467 0.059565
1305031120.645600 -0.114373 0.101500 0.061182
1305031120.655600 -0.114055 0.098518 0.062672
1305031120.665600 -0.113674 0.095698 0.063652
1305031120.675700 -0.113328 0.092906 0.064911
1305031120.685600 -0.112938 0.089875 0.066630
1305031120.695600 -0.112586 0.086865 0.067840
1305031120.705600 -0.112684 0.083624 0.070236
1305031120.715600 -0.112077 0.080853 0.071024
1305031120.725600 -0.111869 0.077808 0.072578
1305031120.735600 -0.111615 0.074798 0.073776
1305031120.745700 -0.111281 0.071802 0.075126
1305031120.755700 -0.111018 0.068856 0.076248
1305031120.765600 -0.110833 0.066176 0.077189
1305031120.775600 -0.110511 0.062835 0.078644
1305031120.785700 -0.110258 0.059825 0.079842
1305031120.795600 -0.109970 0.056787 0.080761
1305031120.805600 -0.109797 0.053903 0.081793
1305031120.815600 -0.109740 0.051034 0.082952
1305031120.825600 -0.109847 0.048003 0.084608
1305031120.835600 -0.109528 0.045295 0.085283
1305031120.845600 -0.109339 0.042257 0.086189
1305031120.855600 -0.109175 0.039310 0.087298
1305031120.865600 -0.109101 0.036426 0.088317
1305031120.875600 -0.108912 0.033388 0.089224
1305031120.885600 -0.108821 0.030490 0.090104
1305031120.895600 -0.108764 0.027621 0.091263
1305031120.905700 -0.108546 0.024772 0.091939
1305031120.915600 -0.108678 0.021966 0.092996
1305031120.925600 -0.108731 0.019033 0.094219
1305031120.935700 -0.108630 0.016198 0.095022
1305031120.945700 -0.108519 0.013427 0.095749
1305031120.955700 -0.108649 0.010762 0.096792
1305031120.965700 -0.108758 0.007723 0.097661
1305031120.975700 -0.108766 0.004825 0.098528
1305031120.985600 -0.108754 0.002054 0.099242
1305031120.995600 -0.108661 -0.000703 0.100108
1305031121.005600 -0.108733 -0.003630 0.100684
1305031121.015600 -0.108630 -0.006324 0.101472
1305031121.025600 -0.108754 -0.009207 0.102467
1305031121.035600 -0.108661 -0.011964 0.103333
1305031121.045600 -0.108595 -0.014638 0.103614
1305031121.055700 -0.108720 -0.017521 0.104608
1305031121.065600 -0.108891 -0.020448 0.105172
1305031121.075600 -0.108846 -0.023388 0.105620
1305031121.085600 -0.109042 -0.026223 0.106386
1305031121.095600 -0.109032 -0.029135 0.107114
1305031121.105600 -0.108995 -0.031998 0.107625
1305031121.115600 -0.109075 -0.034847 0.108263
1305031121.125600 -0.109280 -0.037604 0.109092
1305031121.136000 -0.109326 -0.040622 0.109465
1305031121.145600 -0.109416 -0.043534 0.110181
1305031121.155600 -0.109503 -0.046305 0.110882
1305031121.165600 -0.109612 -0.049344 0.111751
1305031121.175600 -0.109664 -0.052144 0.112173
1305031121.185600 -0.109664 -0.055119 0.112978
1305031121.195600 -0.109629 -0.058123 0.113503
1305031121.205600 -0.109720 -0.061176 0.114233
1305031121.215600 -0.109731 -0.064355 0.115128
1305031121.225600 -0.109414 -0.067204 0.115817
1305031121.235600 -0.109659 -0.070355 0.116967
1305031121.245600 -0.109686 -0.073379 0.117988
1305031121.255600 -0.109711 -0.076263 0.118995
1305031121.265600 -0.109512 -0.079238 0.119825
1305031121.275600 -0.109512 -0.082213 0.120629
1305031121.285600 -0.109459 -0.085364 0.121817
1305031121.295600 -0.109459 -0.088339 0.122621
1305031121.305600 -0.109253 -0.091392 0.123388
1305031121.315600 -0.109307 -0.094465 0.124626
1305031121.325600 -0.109334 -0.097490 0.125647
1305031121.335600 -0.109242 -0.100387 0.126527
1305031121.345600 -0.109288 -0.103538 0.127702
1305031121.355600 -0.109179 -0.106450 0.128442
1305031121.365600 -0.109296 -0.109411 0.129374
1305031121.375600 -0.109224 -0.112436 0.130407
1305031121.385600 -0.109389 -0.115580 0.130922
1305031121.395600 -0.109307 -0.118541 0.131879
1305031121.405600 -0.109388 -0.121531 0.132532
1305031121.415600 -0.109625 -0.124759 0.133619
1305031121.425600 -0.109656 -0.127425 0.134674
1305031121.435900 -0.109549 -0.130477 0.135429
1305031121.445600 -0.109539 -0.133389 0.136157
1305031121.455600 -0.109564 -0.136273 0.137164
1305031121.465600 -0.109484 -0.139375 0.138135
1305031121.475600 -0.109466 -0.142364 0.138800
1305031121.485600 -0.109486 -0.145466 0.139758
1305031121.495600 -0.109450 -0.148470 0.140284
1305031121.505600 -0.109466 -0.151290 0.141214
1305031121.515600 -0.109664 -0.154266 0.141994
1305031121.525600 -0.109769 -0.157023 0.142834
1305031121.535600 -0.109857 -0.159794 0.143536
1305031121.545600 -0.110178 -0.162537 0.144491
1305031121.555600 -0.110293 -0.165357 0.145409
1305031121.565600 -0.110579 -0.168129 0.146085
1305031121.575600 -0.110875 -0.170963 0.146839
1305031121.585600 -0.110970 -0.173657 0.147603
1305031121.595600 -0.111130 -0.176380 0.148075
1305031121.605600 -0.111323 -0.178933 0.148812
1305031121.615600 -0.111518 -0.181627 0.149564
1305031121.625600 -0.111603 -0.184258 0.150251
1305031121.635600 -0.111913 -0.186797 0.151116
1305031121.645600 -0.112015 -0.189272 0.151928
1305031121.655600 -0.112097 -0.191622 0.152587
